file,winner,F1,F2,F3,edit
KLH032a_2941,15,15,15,15,0
KLH032a_2942,1,1,1,1,0
KLH032a_2943,16,16,16,16,0
KLH032a_2944,20,20,20,20,0
KLH032a_2945,11,11,11,11,0
KLH032a_2946,3,3,3,3,0
KLH032a_2947,2,2,2,2,0
KLH032a_2948,8,8,8,8,0
KLH032a_2949,20,20,20,20,0
KLH032a_2950,1,1,1,1,0
KLH032a_2951,11,11,11,11,0
KLH032a_2952,14,14,14,14,0
KLH032a_2953,11,11,11,11,0
KLH032a_2954,4,4,4,4,0
KLH032a_2955,6,6,6,6,0
KLH032a_2956,8,8,8,8,0
KLH032a_2957,11,11,11,11,0
KLH032a_2958,20,20,20,20,0
KLH032a_2959,20,20,20,20,0
KLH032a_2960,20,20,20,20,0
KLH032a_2961,7,7,7,7,0
KLH032a_2962,4,4,4,4,0
KLH032a_2963,20,20,20,20,0
KLH032a_2964,15,15,15,15,0
KLH032a_2965,9,9,9,9,0
KLH032a_2966,20,20,20,20,0
KLH032a_2967,6,6,6,6,0
KLH032a_2968,14,14,14,14,0
KLH032a_2969,17,17,17,17,0
KLH032a_2970,13,13,13,13,0
KLH032a_2971,2,2,2,2,0
KLH032a_2972,7,7,7,7,0
KLH032a_2973,1,1,1,1,0
KLH032a_2974,10,10,10,10,0
KLH032a_2975,4,4,4,4,0
KLH032a_2976,1,1,1,1,0
KLH032a_2977,6,6,6,6,0
KLH032a_2978,18,18,18,18,0
KLH032a_2979,1,1,1,1,0
KLH032a_2980,1,1,1,1,0
KLH032a_2981,1,1,1,1,0
KLH032a_2982,5,5,5,5,0
KLH032a_2983,1,1,1,1,0
KLH032a_2984,5,5,5,5,0
KLH032a_2985,5,5,5,5,0
KLH032a_2986,6,6,6,6,0
KLH032a_2987,1,1,1,1,0
KLH032a_2988,6,6,6,6,0
KLH032a_2989,4,4,4,4,0
KLH032a_2990,7,7,7,7,0
KLH032a_2991,4,4,4,4,0
KLH032a_2992,1,1,1,1,0
KLH032a_2993,12,12,12,12,0
KLH032a_2994,1,1,1,1,0
KLH032a_2995,1,1,1,1,0
KLH032a_2996,1,1,1,1,0
KLH032a_2997,2,2,2,2,0
KLH032a_2998,9,9,9,9,0
KLH032a_2999,20,20,20,20,0
KLH032a_3000,17,17,17,17,0
KLH032a_3001,1,1,1,1,0
KLH032a_3002,1,1,1,1,0
KLH032a_3003,5,5,5,5,0
KLH032a_3004,20,20,20,20,0
KLH032a_3005,2,2,2,2,0
KLH032a_3006,19,19,19,19,0
KLH032a_3007,12,12,12,12,0
KLH032a_3008,1,1,1,1,0
KLH032a_3009,2,2,2,2,0
KLH032a_3010,1,1,1,1,0
KLH032a_3011,20,20,20,20,0
KLH032a_3012,9,9,9,9,0
KLH032a_3013,10,10,10,10,0
KLH032a_3014,8,8,8,8,0
KLH032a_3015,6,6,6,6,0
KLH032a_3016,1,1,1,1,0
KLH032a_3017,1,1,1,1,0
KLH032a_3018,4,4,4,4,0
KLH032a_3019,20,20,20,20,0
KLH032a_3020,4,4,4,4,0
KLH032a_3021,20,20,20,20,0
KLH032a_3022,20,20,20,20,0
KLH032a_3023,3,3,3,3,0
KLH032a_3024,7,7,7,7,0
KLH032a_3025,5,5,5,5,0
KLH032a_3026,19,19,19,19,0
KLH032a_3027,1,1,1,1,0
KLH032a_3028,19,19,19,19,0
KLH032a_3029,1,1,1,1,0
KLH032a_3030,3,3,3,3,0
KLH032a_3031,9,9,9,9,0
KLH032a_3032,10,10,10,10,0
KLH032a_3033,14,14,14,14,0
KLH032a_3034,5,5,5,5,0
KLH032a_3035,15,15,15,15,0
KLH032a_3036,13,13,13,13,0
KLH032a_3037,16,16,16,16,0
KLH032a_3038,20,20,20,20,0
KLH032a_3039,18,18,18,18,0
KLH032a_3040,4,4,4,4,0
KLH032a_3041,1,1,1,1,0
KLH032a_3042,6,6,6,6,0
KLH032a_3043,4,4,4,4,0
KLH032a_3044,7,7,7,7,0
KLH032a_3045,16,16,16,16,0
KLH032a_3046,8,8,8,8,0
KLH032a_3047,2,2,2,2,0
KLH032a_3048,12,12,12,12,0
KLH032a_3049,10,10,10,10,0
KLH032a_3050,1,1,1,1,0
KLH032a_3051,3,3,3,3,0
KLH032a_3052,18,18,18,18,0
KLH032a_3053,3,3,3,3,0
KLH032a_3054,1,1,1,1,0
KLH032a_3055,11,11,11,11,0
KLH032a_3056,1,1,1,1,0
KLH032a_3057,17,17,17,17,0
KLH032a_3058,1,1,1,1,0
KLH032a_3059,19,19,19,19,0
KLH032a_3060,2,2,2,2,0
KLH032a_3061,1,1,1,1,0
KLH032a_3062,1,1,1,1,0
KLH032a_3063,9,9,9,9,0
KLH032a_3064,5,5,5,5,0
KLH032a_3065,4,4,4,4,0
KLH032a_3066,4,4,4,4,0
KLH032a_3067,13,13,13,13,0
KLH032a_3068,18,18,18,18,0
KLH032a_3069,11,11,11,11,0
KLH032a_3070,19,19,19,19,0
KLH032a_3071,1,1,1,1,0
KLH032a_3072,6,6,6,6,0
KLH032a_3073,20,20,20,20,0
KLH032a_3074,5,5,5,5,0
KLH032a_3075,4,4,4,4,0
KLH032a_3076,1,1,1,1,0
KLH032a_3077,13,13,13,13,0
KLH032a_3078,9,9,9,9,0
KLH032a_3079,2,2,2,2,0
KLH032a_3080,20,20,20,20,0
KLH032a_3081,10,10,10,10,0
KLH032a_3082,14,14,14,14,0
KLH032a_3083,2,2,2,2,0
KLH032a_3084,20,20,20,20,0
KLH032a_3085,3,3,3,3,0
KLH032a_3086,20,20,20,20,0
KLH032a_3087,1,1,1,1,0
KLH032a_3088,20,20,20,20,0
KLH032a_3089,3,3,3,3,0
KLH032a_3090,9,9,9,9,0
KLH032a_3091,1,1,1,1,0
KLH032a_3092,7,7,7,7,0
KLH032a_3093,20,20,20,20,0
KLH032a_3094,5,5,5,5,0
KLH032a_3095,11,11,11,11,0
KLH032a_3096,5,5,5,5,0
KLH032a_3097,10,10,10,10,0
KLH032a_3098,3,3,3,3,0
KLH032a_3099,14,14,14,14,0
KLH032a_3100,1,1,1,1,0
KLH032a_3101,20,20,20,20,0
KLH032a_3102,16,16,16,16,0
KLH032a_3103,3,3,3,3,0
KLH032a_3104,18,18,18,18,0
KLH032a_3105,10,10,10,10,0
KLH032a_3106,6,6,6,6,0
KLH032a_3107,2,2,2,2,0
KLH032a_3108,20,20,20,20,0
KLH032a_3109,9,9,9,9,0
KLH032a_3110,6,6,6,6,0
KLH032a_3111,15,15,15,15,0
KLH032a_3112,12,12,12,12,0
KLH032a_3113,17,17,17,17,0
KLH032a_3114,19,19,19,19,0
KLH032a_3115,12,12,12,12,0
KLH032a_3116,2,2,2,2,0
KLH032a_3117,6,6,6,6,0
KLH032a_3118,14,14,14,14,0
KLH032a_3119,7,7,7,7,0
KLH032a_3120,1,1,1,1,0
KLH032a_3121,14,14,14,14,0
KLH032a_3122,2,2,2,2,0
KLH032a_3123,14,14,14,14,0
KLH032a_3124,20,20,20,20,0
KLH032a_3125,20,20,20,20,0
KLH032a_3126,17,17,17,17,0
KLH032a_3127,1,1,1,1,0
KLH032a_3128,20,20,20,20,0
KLH032a_3129,1,1,1,1,0
KLH032a_3130,10,10,10,10,0
KLH032a_3131,13,13,13,13,0
KLH032a_3132,15,15,15,15,0
KLH032a_3133,19,19,19,19,0
KLH032a_3134,13,13,13,13,0
KLH032a_3135,18,18,18,18,0
KLH032a_3136,17,17,17,17,0
KLH032a_3137,15,15,15,15,0
KLH032a_3138,20,20,20,20,0
KLH032a_3139,10,10,10,10,0
KLH032a_3140,2,2,2,2,0
KLH032a_3141,19,19,19,19,0
KLH032a_3142,3,3,3,3,0
KLH032a_3143,1,1,1,1,0
KLH032a_3144,9,9,9,9,0
KLH032a_3145,12,12,12,12,0
KLH032a_3146,2,2,2,2,0
KLH032a_3147,2,2,2,2,0
KLH032a_3148,5,5,5,5,0
KLH032a_3149,9,9,9,9,0
KLH032a_3150,15,15,15,15,0
KLH032a_3151,20,20,20,20,0
KLH032a_3152,17,17,17,17,0
KLH032a_3153,20,20,20,20,0
KLH032a_3154,10,10,10,10,0
KLH032a_3155,8,8,8,8,0
KLH032a_3156,5,5,5,5,0
KLH032a_3157,20,20,20,20,0
KLH032a_3158,13,13,13,13,0
KLH032a_3159,9,9,9,9,0
KLH032a_3160,14,14,14,14,0
KLH032a_3161,12,12,12,12,0
KLH032a_3162,12,12,12,12,0
KLH032a_3163,6,6,6,6,0
KLH032a_3164,10,10,10,10,0
KLH032a_3165,18,18,18,18,0
KLH032a_3166,20,20,20,20,0
KLH032a_3167,2,2,2,2,0
KLH032a_3168,2,2,2,2,0
KLH032a_3169,2,2,2,2,0
KLH032a_3170,15,15,15,15,0
KLH032a_3171,17,17,17,17,0
KLH032a_3172,17,17,17,17,0
KLH032a_3173,4,4,4,4,0
KLH032a_3174,6,6,6,6,0
KLH032a_3175,8,8,8,8,0
KLH032a_3176,1,1,1,1,0
KLH032a_3177,7,7,7,7,0
KLH032a_3178,7,7,7,7,0
KLH032a_3179,9,9,9,9,0
KLH032a_3180,1,1,1,1,0
KLH032a_3181,14,14,14,14,0
KLH032a_3182,1,1,1,1,0
KLH032a_3183,16,16,16,16,0
KLH032a_3184,20,20,20,20,0
KLH032a_3185,20,20,20,20,0
KLH032a_3186,8,8,8,8,0
KLH032a_3187,1,1,1,1,0
KLH032a_3188,20,20,20,20,0
KLH032a_3189,1,1,1,1,0
KLH032a_3190,2,2,2,2,0
KLH032a_3191,15,15,15,15,0
KLH032a_3192,1,1,1,1,0
KLH032a_3193,10,10,10,10,0
KLH032a_3194,7,7,7,7,0
KLH032a_3195,9,9,9,9,0
KLH032a_3196,19,19,19,19,0
KLH032a_3197,11,11,11,11,0
KLH032a_3198,14,14,14,14,0
KLH032a_3199,14,14,14,14,0
KLH032a_3200,10,10,10,10,0
KLH032a_3201,10,10,10,10,0
KLH032a_3202,20,20,20,20,0
KLH032a_3203,4,4,4,4,0
KLH032a_3204,9,9,9,9,0
KLH032a_3205,20,20,20,20,0
KLH032a_3206,12,12,12,12,0
KLH032a_3207,9,9,9,9,0
KLH032a_3208,19,19,19,19,0
KLH032a_3209,13,13,13,13,0
KLH032a_3210,2,2,2,2,0
KLH032a_3211,20,20,20,20,0
KLH032a_3212,4,4,4,4,0
KLH032a_3213,20,20,20,20,0
KLH032a_3214,14,14,14,14,0
KLH032a_3215,4,4,4,4,0
KLH032a_3216,11,11,11,11,0
KLH032a_3217,10,10,10,10,0
KLH032a_3218,4,4,4,4,0
KLH032a_3219,1,1,1,1,0
KLH032a_3220,7,7,7,7,0
KLH032a_3221,8,8,8,8,0
KLH032a_3222,20,20,20,20,0
KLH032a_3223,3,3,3,3,0
KLH032a_3224,18,18,18,18,0
KLH032a_3225,5,5,5,5,0
KLH032a_3226,3,3,3,3,0
KLH032a_3227,19,19,19,19,0
KLH032a_3228,15,15,15,15,0
KLH032a_3229,20,20,20,20,0
KLH032a_3230,12,12,12,12,0
KLH032a_3231,4,4,4,4,0
KLH032a_3232,1,1,1,1,0
KLH032a_3233,20,20,20,20,0
KLH032a_3234,3,3,3,3,0
KLH032a_3235,1,1,1,1,0
KLH032a_3236,3,3,3,3,0
KLH032a_3237,2,2,2,2,0
KLH032a_3238,12,12,12,12,0
KLH032a_3239,3,3,3,3,0
KLH032a_3240,1,1,1,1,0
KLH032a_3241,3,3,3,3,0
KLH032a_3242,20,20,20,20,0
KLH032a_3243,13,13,13,13,0
KLH032a_3244,10,10,10,10,0
KLH032a_3245,20,20,20,20,0
KLH032a_3246,2,2,2,2,0
KLH032a_3247,17,17,17,17,0
KLH032a_3248,19,19,19,19,0
KLH032a_3249,19,19,19,19,0
KLH032a_3250,13,13,13,13,0
KLH032a_3251,4,4,4,4,0
KLH032a_3252,1,1,1,1,0
KLH032a_3253,4,4,4,4,0
KLH032a_3254,20,20,20,20,0
KLH032a_3255,1,1,1,1,0
KLH032a_3256,18,18,18,18,0
KLH032a_3257,1,1,1,1,0
KLH032a_3258,17,17,17,17,0
KLH032a_3259,1,1,1,1,0
KLH032a_3260,5,5,5,5,0
KLH032a_3261,7,7,7,7,0
KLH032a_3262,8,8,8,8,0
KLH032a_3263,3,3,3,3,0
KLH032a_3264,18,18,18,18,0
KLH032a_3265,16,16,16,16,0
KLH032a_3266,20,20,20,20,0
KLH032a_3267,16,16,16,16,0
KLH032a_3268,6,6,6,6,0
KLH032a_3269,8,8,8,8,0
KLH032a_3270,3,3,3,3,0
KLH032a_3271,9,9,9,9,0
KLH032a_3272,20,20,20,20,0
KLH032a_3273,1,1,1,1,0
KLH032a_3274,13,13,13,13,0
KLH032a_3275,1,1,1,1,0
KLH032a_3276,20,20,20,20,0
KLH032a_3277,6,6,6,6,0
KLH032a_3278,1,1,1,1,0
KLH032a_3279,1,1,1,1,0
KLH032a_3280,8,8,8,8,0
KLH032a_3281,19,19,19,19,0
KLH032a_3282,4,4,4,4,0
KLH032a_3283,1,1,1,1,0
KLH032a_3284,2,2,2,2,0
KLH032a_3285,8,8,8,8,0
KLH032a_3286,12,12,12,12,0
KLH032a_3287,1,1,1,1,0
KLH032a_3288,14,14,14,14,0
KLH032a_3289,2,2,2,2,0
KLH032a_3290,18,18,18,18,0
KLH032a_3291,5,5,5,5,0
KLH032a_3292,2,2,2,2,0
KLH032a_3293,3,3,3,3,0
KLH032a_3294,19,19,19,19,0
KLH032a_3295,17,17,17,17,0
KLH032a_3296,13,13,13,13,0
KLH032a_3297,19,19,19,19,0
KLH032a_3298,3,3,3,3,0
KLH032a_3299,3,3,3,3,0
KLH032a_3300,4,4,4,4,0
KLH032a_3301,19,19,19,19,0
KLH032a_3302,11,11,11,11,0
KLH032a_3303,1,1,1,1,0
KLH032a_3304,11,11,11,11,0
KLH032a_3305,7,7,7,7,0
KLH032a_3306,16,16,16,16,0
KLH032a_3307,1,1,1,1,0
KLH032a_3308,12,12,12,12,0
KLH032a_3309,9,9,9,9,0
KLH032a_3310,13,13,13,13,0
KLH032a_3311,1,1,1,1,0
KLH032a_3312,20,20,20,20,0
KLH032a_3313,2,2,2,2,0
KLH032a_3314,14,14,14,14,0
KLH032a_3315,14,14,14,14,0
KLH032a_3316,8,8,8,8,0
KLH032a_3317,17,17,17,17,0
KLH032a_3318,15,15,15,15,0
KLH032a_3319,1,1,1,1,0
KLH032a_3320,17,17,17,17,0
KLH032a_3321,1,1,1,1,0
KLH032a_3322,16,16,16,16,0
KLH032a_3323,16,16,16,16,0
KLH032a_3324,20,20,20,20,0
KLH032a_3325,10,10,10,10,0
KLH032a_3326,2,2,2,2,0
KLH032a_3327,2,2,2,2,0
KLH032a_3328,6,6,6,6,0
KLH032a_3329,3,3,3,3,0
KLH032a_3330,17,17,17,17,0
KLH032a_3331,9,9,9,9,0
KLH032a_3332,20,20,20,20,0
KLH032a_3333,5,5,5,5,0
KLH032a_3334,1,1,1,1,0
KLH032a_3335,1,1,1,1,0
KLH032a_3336,9,9,9,9,0
KLH032a_3337,9,9,9,9,0
KLH032a_3338,20,20,20,20,0
KLH032a_3339,16,16,16,16,0
KLH032a_3340,3,3,3,3,0
KLH032a_3341,8,8,8,8,0
KLH032a_3342,10,10,10,10,0
KLH032a_3343,19,19,19,19,0
KLH032a_3344,8,8,8,8,0
KLH032a_3345,7,7,7,7,0
KLH032a_3346,8,8,8,8,0
KLH032a_3347,12,12,12,12,0
KLH032a_3348,1,1,1,1,0
KLH032a_3349,2,2,2,2,0
KLH032a_3350,1,1,1,1,0
KLH032a_3351,16,16,16,16,0
KLH032a_3352,1,1,1,1,0
KLH032a_3353,20,20,20,20,0
KLH032a_3354,20,20,20,20,0
KLH032a_3355,17,17,17,17,0
KLH032a_3356,13,13,13,13,0
KLH032a_3357,2,2,2,2,0
KLH032a_3358,1,1,1,1,0
KLH032a_3359,3,3,3,3,0
KLH032a_3360,12,12,12,12,0
KLH032a_3361,6,6,6,6,0
KLH032a_3362,9,9,9,9,0
KLH032a_3363,12,12,12,12,0
KLH032a_3364,20,20,20,20,0
KLH032a_3365,10,10,10,10,0
KLH032a_3366,1,1,1,1,0
KLH032a_3367,2,2,2,2,0
KLH032a_3368,9,9,9,9,0
KLH032a_3369,5,5,5,5,0
KLH032a_3370,3,3,3,3,0
KLH032a_3371,2,2,2,2,0
KLH032a_3372,7,7,7,7,0
KLH032a_3373,20,20,20,20,0
KLH032a_3374,5,5,5,5,0
KLH032a_3375,3,3,3,3,0
KLH032a_3376,6,6,6,6,0
KLH032a_3377,2,2,2,2,0
KLH032a_3378,7,7,7,7,0
KLH032a_3379,2,2,2,2,0
KLH032a_3380,3,3,3,3,0
KLH032a_3381,19,19,19,19,0
KLH032a_3382,12,12,12,12,0
KLH032a_3383,20,20,20,20,0
KLH032a_3384,10,10,10,10,0
KLH032a_3385,14,14,14,14,0
KLH032a_3386,12,12,12,12,0
KLH032a_3387,13,13,13,13,0
KLH032a_3388,1,1,1,1,0
KLH032a_3389,18,18,18,18,0
KLH032a_3390,1,1,1,1,0
KLH032a_3391,1,1,1,1,0
KLH032a_3392,19,19,19,19,0
KLH032a_3393,18,18,18,18,0
KLH032a_3394,5,5,5,5,0
KLH032a_3395,5,5,5,5,0
KLH032a_3396,1,1,1,1,0
KLH032a_3397,3,3,3,3,0
KLH032a_3398,19,19,19,19,0
KLH032a_3399,19,19,19,19,0
KLH032a_3400,20,20,20,20,0
KLH032a_3401,6,6,6,6,0
KLH032a_3402,1,1,1,1,0
KLH032a_3403,12,12,12,12,0
KLH032a_3404,17,17,17,17,0
KLH032a_3405,13,13,13,13,0
KLH032a_3406,19,19,19,19,0
KLH032a_3407,20,20,20,20,0
KLH032a_3408,7,7,7,7,0
KLH032a_3409,9,9,9,9,0
KLH032a_3410,6,6,6,6,0
KLH032a_3411,7,7,7,7,0
KLH032a_3412,9,9,9,9,0
KLH032a_3413,17,17,17,17,0
KLH032a_3414,16,16,16,16,0
KLH032a_3415,6,6,6,6,0
KLH032a_3416,4,4,4,4,0
KLH032a_3417,1,1,1,1,0
KLH032a_3418,3,3,3,3,0
KLH032b_0001,3,3,3,3,0
KLH032b_0002,2,2,2,2,0
KLH032b_0003,6,6,6,6,0
KLH032b_0004,1,1,1,1,0
KLH032b_0005,20,20,20,20,0
KLH032b_0006,5,5,5,5,0
KLH032b_0007,13,13,13,13,0
KLH032b_0008,6,6,6,6,0
KLH032b_0009,18,18,18,18,0
KLH032b_0010,19,19,19,19,0
KLH032b_0011,5,5,5,5,0
KLH032b_0012,12,12,12,12,0
KLH032b_0013,2,2,2,2,0
KLH032b_0014,3,3,3,3,0
KLH032b_0015,20,20,20,20,0
KLH032b_0016,15,15,15,15,0
KLH032b_0017,2,2,2,2,0
KLH032b_0018,3,3,3,3,0
KLH032b_0019,20,20,20,20,0
KLH032b_0020,1,1,1,1,0
KLH032b_0021,3,3,3,3,0
KLH032b_0022,8,8,8,8,0
KLH032b_0023,13,13,13,13,0
KLH032b_0024,2,2,2,2,0
KLH032b_0025,1,1,1,1,0
KLH032b_0026,1,1,1,1,0
KLH032b_0027,12,12,12,12,0
KLH032b_0028,6,6,6,6,0
KLH032b_0029,19,19,19,19,0
KLH032b_0030,16,16,16,16,0
KLH032b_0031,4,4,4,4,0
KLH032b_0032,6,6,6,6,0
KLH032b_0033,15,15,15,15,0
KLH032b_0034,12,12,12,12,0
KLH032b_0035,5,5,5,5,0
KLH032b_0036,19,19,19,19,0
KLH032b_0037,2,2,2,2,0
KLH032b_0038,4,4,4,4,0
KLH032b_0039,20,20,20,20,0
KLH032b_0040,1,1,1,1,0
KLH032b_0041,1,1,1,1,0
KLH032b_0042,19,19,19,19,0
KLH032b_0043,7,7,7,7,0
KLH032b_0044,20,20,20,20,0
KLH032b_0045,1,1,1,1,0
KLH032b_0046,2,2,2,2,0
KLH032b_0047,17,17,17,17,0
KLH032b_0048,12,12,12,12,0
KLH032b_0049,20,20,20,20,0
KLH032b_0050,3,3,3,3,0
KLH032b_0051,11,11,11,11,0
KLH032b_0052,11,11,11,11,0
KLH032b_0053,7,7,7,7,0
KLH032b_0054,4,4,4,4,0
KLH032b_0055,5,5,5,5,0
KLH032b_0056,1,1,1,1,0
KLH032b_0057,3,3,3,3,0
KLH032b_0058,1,1,1,1,0
KLH032b_0059,9,9,9,9,0
KLH032b_0060,2,2,2,2,0
KLH032b_0061,3,3,3,3,0
KLH032b_0062,1,1,1,1,0
KLH032b_0063,14,14,14,14,0
KLH032b_0064,20,20,20,20,0
KLH032b_0065,2,2,2,2,0
KLH032b_0066,3,3,3,3,0
KLH032b_0067,8,8,8,8,0
KLH032b_0068,20,20,20,20,0
KLH032b_0069,1,1,1,1,0
KLH032b_0070,3,3,3,3,0
KLH032b_0071,7,7,7,7,0
KLH032b_0072,7,7,7,7,0
KLH032b_0073,17,17,17,17,0
KLH032b_0074,11,11,11,11,0
KLH032b_0075,19,19,19,19,0
KLH032b_0076,2,2,2,2,0
KLH032b_0077,20,20,20,20,0
KLH032b_0078,7,7,7,7,0
KLH032c_0001,13,13,13,13,0
KLH032c_0002,4,4,4,4,0
KLH032c_0003,1,1,1,1,0
KLH032c_0004,15,15,15,15,0
KLH032c_0005,11,11,11,11,0
KLH032c_0006,2,2,2,2,0
KLH032c_0007,1,1,1,1,0
KLH032c_0008,16,16,16,16,0
KLH032c_0009,1,1,1,1,0
KLH032c_0010,11,11,11,11,0
KLH032c_0011,20,20,20,20,0
KLH032c_0012,3,3,3,3,0
KLH032c_0013,13,13,13,13,0
KLH032c_0014,4,4,4,4,0
KLH032c_0015,3,3,3,3,0
KLH032c_0016,17,17,17,17,0
KLH032c_0017,20,20,20,20,0
KLH032d_0001,1,1,1,1,0
KLH032d_0002,14,14,14,14,0
KLH032d_0003,1,1,1,1,0
KLH032d_0004,5,5,5,5,0
KLH032d_0005,1,1,1,1,0
KLH032d_0006,1,1,1,1,0
KLH032d_0007,19,19,19,19,0
KLH032d_0008,8,8,8,8,0
KLH032d_0009,1,1,1,1,0
KLH032d_0010,1,1,1,1,0
KLH032d_0011,5,5,5,5,0
KLH032d_0012,1,1,1,1,0
KLH032d_0013,1,1,1,1,0
KLH032d_0014,18,18,18,18,0
KLH032d_0015,9,9,9,9,0
KLH032d_0016,1,1,1,1,0
KLH032d_0017,2,2,2,2,0
KLH032d_0018,20,20,20,20,0
KLH032d_0019,1,1,1,1,0
KLH032d_0020,20,20,20,20,0
KLH032d_0021,19,19,19,19,0
KLH032d_0022,13,13,13,13,0
KLH032d_0023,1,1,1,1,0
KLH032d_0024,6,6,6,6,0
KLH032d_0025,4,4,4,4,0
KLH032d_0026,1,1,1,1,0
KLH032d_0027,13,13,13,13,0
KLH032d_0028,7,7,7,7,0
KLH032d_0029,12,12,12,12,0
KLH032d_0030,15,15,15,15,0
KLH032d_0031,2,2,2,2,0
KLH032d_0032,4,4,4,4,0
KLH032d_0033,6,6,6,6,0
KLH032d_0034,4,4,4,4,0
KLH032d_0035,2,2,2,2,0
KLH032d_0036,1,1,1,1,0
KLH032d_0037,5,5,5,5,0
KLH032d_0038,20,20,20,20,0
KLH032d_0039,2,2,2,2,0
KLH032d_0040,2,2,2,2,0
KLH032d_0041,1,1,1,1,0
KLH032d_0042,1,1,1,1,0
KLH032d_0043,2,2,2,2,0
KLH032d_0044,1,1,1,1,0
KLH032d_0045,1,1,1,1,0
KLH032d_0046,6,6,6,6,0
KLH032d_0047,20,20,20,20,0
KLH032d_0048,7,7,7,7,0
KLH032d_0049,7,7,7,7,0
KLH032d_0050,5,5,5,5,0
KLH032d_0051,16,16,16,16,0
KLH032d_0052,3,3,3,3,0
KLH032d_0053,8,8,8,8,0
KLH032d_0054,2,2,2,2,0
KLH032d_0055,12,12,12,12,0
KLH032d_0056,15,15,15,15,0
KLH032d_0057,19,19,19,19,0
KLH032d_0058,2,2,2,2,0
KLH032d_0059,1,1,1,1,0
KLH032d_0060,5,5,5,5,0
KLH032d_0061,2,2,2,2,0
KLH032d_0062,1,1,1,1,0
KLH032d_0063,3,3,3,3,0
KLH032d_0064,12,12,12,12,0
KLH032d_0065,5,5,5,5,0
KLH032d_0066,1,1,1,1,0
KLH032d_0067,6,6,6,6,0
KLH032d_0068,11,11,11,11,0
KLH032d_0069,18,18,18,18,0
KLH032d_0070,1,1,1,1,0
KLH032d_0071,9,9,9,9,0
KLH032d_0072,20,20,20,20,0
KLH032d_0073,10,10,10,10,0
KLH032d_0074,1,1,1,1,0
KLH032d_0075,3,3,3,3,0
KLH032d_0076,20,20,20,20,0
KLH032d_0077,9,9,9,9,0
KLH032d_0078,20,20,20,20,0
KLH032d_0079,1,1,1,1,0
KLH032d_0080,12,12,12,12,0
KLH032d_0081,2,2,2,2,0
KLH032d_0082,1,1,1,1,0
KLH032d_0083,2,2,2,2,0
KLH032d_0084,1,1,1,1,0
KLH032d_0085,15,15,15,15,0
KLH032d_0086,9,9,9,9,0
KLH032d_0087,1,1,1,1,0
KLH032d_0088,18,18,18,18,0
KLH032d_0089,15,15,15,15,0
KLH032d_0090,1,1,1,1,0
KLH032d_0091,20,20,20,20,0
KLH032d_0092,20,20,20,20,0
KLH032d_0093,18,18,18,18,0
KLH032d_0094,2,2,2,2,0
KLH032d_0095,2,2,2,2,0
KLH032d_0096,7,7,7,7,0
KLH032d_0097,1,1,1,1,0
KLH032d_0098,10,10,10,10,0
KLH032d_0099,2,2,2,2,0
KLH032d_0100,6,6,6,6,0
KLH032d_0101,13,13,13,13,0
KLH032d_0102,3,3,3,3,0
KLH032d_0103,9,9,9,9,0
KLH032d_0104,4,4,4,4,0
KLH032d_0105,20,20,20,20,0
KLH032d_0106,12,12,12,12,0
KLH032d_0107,3,3,3,3,0
KLH032d_0108,2,2,2,2,0
KLH032d_0109,1,1,1,1,0
KLH032d_0110,17,17,17,17,0
KLH032d_0111,5,5,5,5,0
KLH032d_0112,13,13,13,13,0
KLH032d_0113,5,5,5,5,0
KLH032d_0114,3,3,3,3,0
KLH032d_0115,19,19,19,19,0
KLH032d_0116,20,20,20,20,0
KLH032d_0117,3,3,3,3,0
KLH032d_0118,1,1,1,1,0
KLH032d_0119,11,11,11,11,0
KLH032d_0120,20,20,20,20,0
KLH032d_0121,5,5,5,5,0
KLH032d_0122,3,3,3,3,0
KLH032d_0123,18,18,18,18,0
KLH032d_0124,15,15,15,15,0
KLH032d_0125,1,1,1,1,0
KLH032d_0126,4,4,4,4,0
KLH032d_0127,12,12,12,12,0
KLH032d_0128,18,18,18,18,0
KLH032d_0129,19,19,19,19,0
KLH032d_0130,15,15,15,15,0
KLH032d_0131,13,13,13,13,0
KLH032d_0132,15,15,15,15,0
KLH032d_0133,11,11,11,11,0
KLH032d_0134,20,20,20,20,0
KLH032d_0135,5,5,5,5,0
KLH032d_0136,8,8,8,8,0
KLH032d_0137,11,11,11,11,0
KLH032d_0138,2,2,2,2,0
KLH032d_0139,13,13,13,13,0
KLH032d_0140,6,6,6,6,0
KLH032d_0141,5,5,5,5,0
KLH032d_0142,5,5,5,5,0
KLH032d_0143,6,6,6,6,0
KLH032d_0144,4,4,4,4,0
KLH032d_0145,2,2,2,2,0
KLH032d_0146,16,16,16,16,0
KLH032d_0147,1,1,1,1,0
KLH032d_0148,10,10,10,10,0
KLH032d_0149,7,7,7,7,0
KLH032d_0150,13,13,13,13,0
KLH032d_0151,8,8,8,8,0
KLH032d_0152,14,14,14,14,0
KLH032d_0153,6,6,6,6,0
KLH032d_0154,1,1,1,1,0
KLH032d_0155,19,19,19,19,0
KLH032d_0156,16,16,16,16,0
KLH032d_0157,15,15,15,15,0
KLH032d_0158,8,8,8,8,0
KLH032d_0159,10,10,10,10,0
KLH032d_0160,10,10,10,10,0
KLH032d_0161,9,9,9,9,0
KLH032d_0162,3,3,3,3,0
